TSLA_weight,BND_weight,SPY_weight,Expected_Return,Volatility,Sharpe_Ratio
0.687989483408438,0.06936770914366172,0.24264280744790023,0.03517151587927131,0.416404150920155,0.03643459328094073
0.38400197171744316,0.38422232592455136,0.23177570235800535,0.04046756007243263,0.24468879106790192,0.08364731372902494
0.4600219873486305,0.32649992160104235,0.21347809105032706,0.03651495159165181,0.28523431221241724,0.05789959652313125
0.1874272954159145,0.38351661934796427,0.42905608523612127,0.06944328725506659,0.16204350650935911,0.3051235333037606
0.47331827715419333,0.4721457723262461,0.05453595051956057,0.01634631728702573,0.2781531693932822,-0.0131355063145382
0.4488576828064392,0.052254511800085425,0.4988878053934755,0.07245313583531626,0.3099426976250517,0.16923494645055523
0.2627923584695226,0.5283482683182528,0.20885937321222478,0.040255212539611784,0.17584486800480462,0.11518796521862867
0.11459527314208412,0.1399725675252343,0.7454321593326817,0.11060424246037441,0.17452021950266544,0.5191618639867148
0.7694566580447322,0.1258609559296832,0.10468238602558465,0.016134443667684344,0.4497760499324186,-0.008594402331774843
0.43931596853326993,0.04560250826985581,0.5150815231968743,0.0746872401931513,0.30662866976819725,0.1783500552459538
0.8095128111230768,0.09324404229409873,0.09724314658282444,0.014327144747164192,0.4718436565183192,-0.01202274349663862
0.5698005497093748,0.2161475272317473,0.21405192305887794,0.03418336917693446,0.34694132874053407,0.04088117500564982
0.2959887116196554,0.34494960048935946,0.35906168789098514,0.05831298263337307,0.21025901108411815,0.1822180292574725
0.6210158139641637,0.3101538607598371,0.06883032527599905,0.014900498669710209,0.36257701721362545,-0.014064601693397556
0.4416176624394141,0.3173160369172545,0.24106630064333126,0.040368094493725984,0.27768730446931916,0.07334903024339161
0.6001643529760688,0.07363208709346464,0.3262035599304666,0.04754447643309435,0.3751997543062913,0.07341283174351078
0.021169630760726088,0.8738491423979823,0.10498122684129163,0.03255382402669544,0.05595853233422651,0.22434155262891
0.13417347090722165,0.1327148711916956,0.7331116579010828,0.10863480286121965,0.18098699492656703,0.48973023115380193
0.3255582886637023,0.2545698551163433,0.4198718562199543,0.06527063642898823,0.23337515909553636,0.19398224131667702
0.2451445478855365,0.18683984298258668,0.5680156091318768,0.08555818888954032,0.20990724815641285,0.31231979583996783
0.18648949225604053,0.8033731016609499,0.010137406083009661,0.017073218813454298,0.1180339378389956,-0.02479609881810419
0.5093414925194695,0.022665856150854955,0.4679926513296755,0.06726518888114077,0.3397534861099027,0.13911612629002293
0.3309586265180809,0.622758336956055,0.04628303652586417,0.018430829442209508,0.19820473144250203,-0.007916917756555671
0.2706673289956348,0.4736959443914198,0.2556367266129454,0.045932854448220574,0.185007235785142,0.14017210915111272
0.3536566519196552,0.3909384879712908,0.255404860109054,0.04408699835755069,0.2303299503847846,0.10457605846443954
0.29699434487176624,0.27652906045851894,0.42647659466971477,0.06672197616497975,0.21881665980271248,0.21352111035377655
0.0355933826425556,0.22004899489225957,0.7443576224651848,0.11219942220868875,0.14435786875854922,0.6386865018276219
0.45281776381247807,0.2317621761055071,0.31542006008201484,0.04942168715790503,0.2916024130024855,0.10089658331343866
0.2985158844137551,0.2024548088242153,0.4990293067620296,0.07576221677870996,0.2286432902022826,0.2438830228928943
0.34821845146024877,0.5751763009657193,0.07660524757403213,0.02184510692839061,0.21027507829186712,0.008774729479969828
0.3664836783820657,0.3709278194559391,0.26258850216199514,0.04470457746755364,0.23815771735601016,0.10373200474803002
0.32306268976611374,0.18652770388331005,0.49040960635057623,0.07414682879019809,0.2406306054410499,0.2250205400553799
0.389433426016231,0.0924866200864713,0.5180799538972978,0.07615429087885134,0.27980433616534856,0.20069128180224957
0.3292708506489144,0.38021551982796886,0.2905136295231166,0.0490116243063665,0.2206587179395653,0.13147735370379654
0.31226804328828023,0.21291277983777224,0.47481917687394753,0.07243338997290362,0.23292251736209568,0.22511086762552862
0.9236541564841082,0.048225555990284524,0.028120287525607322,0.003183676421455353,0.5306835475300863,-0.031688043951638184
0.17314290062844792,0.37278940569821284,0.45406769367333916,0.07288400024191288,0.15825619864592286,0.3341670070076293
0.1336518130817985,0.527910440987277,0.3384377459309244,0.059287710896881875,0.12385213125412955,0.31721465346662675
0.3659554386999422,0.3177373185180396,0.31630724278201827,0.05143428846619456,0.24359748899948636,0.1290419231959359
0.40512158795046466,0.3585551271398347,0.23632328490970067,0.04057392262343644,0.25687756530054234,0.08009232958653008
0.032511841405993946,0.49868681301552975,0.4688013455784763,0.0778054033719647,0.09989421358530341,0.5786661839286867
0.3917717193675592,0.39056439400740445,0.21766388662503625,0.03853261461026,0.2475848492297616,0.07485358925602723
0.2999872257413003,0.36855954296255344,0.33145323129614623,0.054772689386528385,0.20925000922875403,0.16617771972719278
0.29907213302072194,0.5447593679415494,0.1561684990377286,0.03287135122516019,0.19039504428368023,0.06760339416178524
0.5333265383927689,0.33885925408213985,0.12781420752509132,0.024196864677268386,0.3183231690945693,0.01318428906449331
0.40758743365059896,0.3750797178627936,0.21733284848660742,0.03814496614444324,0.2563472649012139,0.07078275694275728
0.08698808345465758,0.5144426194017909,0.39856929714355155,0.0678294470457436,0.11058243250862002,0.4325230143767659
